,tissue_in_publication,cell_type,mean,std,min,25%,50%,75%,max,gene,iqr,upper,lower,compartment
5605,Uterus,myometrial cell,0.023419972509145737,0.1402003914117813,0.0,0.0,0.0,0.0,1.09159517288208,CHSY3,0.0,0.0,0.0,stromal
5606,Vasculature,fibroblast,0.018849987536668777,0.09447740018367767,0.0,0.0,0.0,0.0,1.5117849111557007,CHSY3,0.0,0.0,0.0,stromal
5607,Vasculature,smooth muscle cell,0.06715865433216095,0.19061924517154694,0.0,0.0,0.0,0.0,1.5506874322891235,CHSY3,0.0,0.0,0.0,stromal
5608,Vasculature,pericyte,0.1272144317626953,0.2991628348827362,0.0,0.0,0.0,0.0,1.7540283203125,CHSY3,0.0,0.0,0.0,stromal
5609,Bladder,fibroblast,0.032487355172634125,0.1539563089609146,0.0,0.0,0.0,0.0,1.4137606620788574,CMAHP,0.0,0.0,0.0,stromal
5610,Bladder,myofibroblast cell,0.027603963389992714,0.14967583119869232,0.0,0.0,0.0,0.0,1.6024348735809326,CMAHP,0.0,0.0,0.0,stromal
5611,Bladder,smooth muscle cell,0.0046949228271842,0.04526326060295105,0.0,0.0,0.0,0.0,0.4708075225353241,CMAHP,0.0,0.0,0.0,stromal
5612,Bladder,pericyte,0.09637169539928436,0.2789837718009949,0.0,0.0,0.0,0.0,1.7364702224731445,CMAHP,0.0,0.0,0.0,stromal
5613,Eye,fibroblast,0.24049147963523865,0.46360883116722107,0.0,0.0,0.0,0.1154167428612709,1.714321255683899,CMAHP,0.1154167428612709,0.28854185715317726,0.0,stromal
5614,Eye,fat cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CMAHP,0.0,0.0,0.0,stromal
5615,Eye,melanocyte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CMAHP,0.0,0.0,0.0,stromal
5616,Eye,stromal cell,0.017060259357094765,0.09667915105819702,0.0,0.0,0.0,0.0,0.6849492192268372,CMAHP,0.0,0.0,0.0,stromal
5617,Eye,radial glial cell,0.009082550182938576,0.07602831721305847,0.0,0.0,0.0,0.0,0.9625576734542847,CMAHP,0.0,0.0,0.0,stromal
5618,Eye,retinal ganglion cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CMAHP,0.0,0.0,0.0,stromal
5619,Eye,retina horizontal cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CMAHP,0.0,0.0,0.0,stromal
5620,Eye,retinal bipolar neuron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CMAHP,0.0,0.0,0.0,stromal
5621,Eye,Mueller cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CMAHP,0.0,0.0,0.0,stromal
5622,Fat,fibroblast,0.02077898383140564,0.11347152292728424,0.0,0.0,0.0,0.0,1.3917944431304932,CMAHP,0.0,0.0,0.0,stromal
5623,Fat,myofibroblast cell,0.05197368934750557,0.20453527569770813,0.0,0.0,0.0,0.0,1.4774608612060547,CMAHP,0.0,0.0,0.0,stromal
5624,Fat,smooth muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CMAHP,0.0,0.0,0.0,stromal
5625,Heart,smooth muscle cell,0.10697556287050247,0.351298451423645,0.0,0.0,0.0,0.0,1.6002219915390015,CMAHP,0.0,0.0,0.0,stromal
5626,Heart,cardiac muscle cell,0.00038739663432352245,0.02274499274790287,0.0,0.0,0.0,0.0,1.363629698753357,CMAHP,0.0,0.0,0.0,stromal
5627,Heart,fibroblast of cardiac tissue,0.031932711601257324,0.17647990584373474,0.0,0.0,0.0,0.0,1.4270910024642944,CMAHP,0.0,0.0,0.0,stromal
5628,Large_Intestine,fibroblast,0.008453627116978168,0.08411718159914017,0.0,0.0,0.0,0.0,1.1670150756835938,CMAHP,0.0,0.0,0.0,stromal
5629,Liver,fibroblast,0.23491699993610382,0.4275507926940918,0.0,0.0,0.0,0.4040987268090248,2.0761237144470215,CMAHP,0.4040987268090248,1.010246817022562,0.0,stromal
5630,Lung,fibroblast,0.07383885234594345,0.3095516860485077,0.0,0.0,0.0,0.0,1.8967375755310059,CMAHP,0.0,0.0,0.0,stromal
5631,Lung,mesothelial cell,0.18062110245227814,0.34900036454200745,0.0,0.0,0.0,0.08876346051692963,1.077383041381836,CMAHP,0.08876346051692963,0.22190865129232407,0.0,stromal
5632,Lung,myofibroblast cell,0.08941660076379776,0.2827600836753845,0.0,0.0,0.0,0.0,0.8941659927368164,CMAHP,0.0,0.0,0.0,stromal
5633,Lung,smooth muscle cell,0.04724092409014702,0.1651735156774521,0.0,0.0,0.0,0.0,0.7053154110908508,CMAHP,0.0,0.0,0.0,stromal
5634,Lung,vascular associated smooth muscle cell,0.08583761006593704,0.291533887386322,0.0,0.0,0.0,0.0,1.2119886875152588,CMAHP,0.0,0.0,0.0,stromal
5635,Lung,pericyte,0.017472410574555397,0.14096277952194214,0.0,0.0,0.0,0.0,1.2615824937820435,CMAHP,0.0,0.0,0.0,stromal
5636,Lung,adventitial cell,0.027628585696220398,0.15599337220191956,0.0,0.0,0.0,0.0,1.1829472780227661,CMAHP,0.0,0.0,0.0,stromal
5637,Lung,bronchial smooth muscle cell,0.04475781321525574,0.21092665195465088,0.0,0.0,0.0,0.0,1.12558913230896,CMAHP,0.0,0.0,0.0,stromal
5638,Lymph_Node,stromal cell,0.06878793984651566,0.231709286570549,0.0,0.0,0.0,0.0,1.3242546319961548,CMAHP,0.0,0.0,0.0,stromal
5639,Mammary,vascular associated smooth muscle cell,0.048160769045352936,0.21679319441318512,0.0,0.0,0.0,0.0,1.4678773880004883,CMAHP,0.0,0.0,0.0,stromal
5640,Mammary,pericyte,0.0769364982843399,0.29498374462127686,0.0,0.0,0.0,0.0,1.5162087678909302,CMAHP,0.0,0.0,0.0,stromal
5641,Mammary,fibroblast of breast,0.06968510150909424,0.27375704050064087,0.0,0.0,0.0,0.0,2.0583372116088867,CMAHP,0.0,0.0,0.0,stromal
5642,Muscle,mesothelial cell,0.3177276849746704,0.37974920868873596,0.0,0.0,0.26542752981185913,0.4726175516843796,1.0239323377609253,CMAHP,0.4726175516843796,1.0239323377609253,0.0,stromal
5643,Muscle,mesenchymal stem cell,0.013366240076720715,0.10412172228097916,0.0,0.0,0.0,0.0,2.144102096557617,CMAHP,0.0,0.0,0.0,stromal
5644,Muscle,slow muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CMAHP,0.0,0.0,0.0,stromal
5645,Muscle,fast muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CMAHP,0.0,0.0,0.0,stromal
5646,Muscle,smooth muscle cell,0.046506118029356,0.17705978453159332,0.0,0.0,0.0,0.0,0.829201877117157,CMAHP,0.0,0.0,0.0,stromal
5647,Muscle,tendon cell,0.012517719529569149,0.08411935716867447,0.0,0.0,0.0,0.0,0.6639336943626404,CMAHP,0.0,0.0,0.0,stromal
5648,Muscle,pericyte,0.12814496457576752,0.3335125148296356,0.0,0.0,0.0,0.0,2.1492741107940674,CMAHP,0.0,0.0,0.0,stromal
5649,Muscle,skeletal muscle satellite stem cell,0.01902347058057785,0.13051536679267883,0.0,0.0,0.0,0.0,1.4660807847976685,CMAHP,0.0,0.0,0.0,stromal
5650,Pancreas,fibroblast,0.14159822463989258,0.39455875754356384,0.0,0.0,0.0,0.0,1.7386572360992432,CMAHP,0.0,0.0,0.0,stromal
5651,Pancreas,pancreatic stellate cell,0.15924997627735138,0.353113055229187,0.0,0.0,0.0,0.0,1.7485185861587524,CMAHP,0.0,0.0,0.0,stromal
5652,Prostate,fibroblast,0.03908631578087807,0.19480100274085999,0.0,0.0,0.0,0.0,1.4295023679733276,CMAHP,0.0,0.0,0.0,stromal
5653,Prostate,smooth muscle cell,0.06607473641633987,0.22350530326366425,0.0,0.0,0.0,0.0,1.2608572244644165,CMAHP,0.0,0.0,0.0,stromal
5654,Salivary_Gland,fibroblast,0.03988177329301834,0.1773461550474167,0.0,0.0,0.0,0.0,1.7974767684936523,CMAHP,0.0,0.0,0.0,stromal
5655,Salivary_Gland,pericyte,0.0794726237654686,0.2678169906139374,0.0,0.0,0.0,0.0,1.6583799123764038,CMAHP,0.0,0.0,0.0,stromal
5656,Salivary_Gland,adventitial cell,0.06147285923361778,0.1760026216506958,0.0,0.0,0.0,0.0,1.0652287006378174,CMAHP,0.0,0.0,0.0,stromal
5657,Skin,melanocyte,0.015599162317812443,0.1046423614025116,0.0,0.0,0.0,0.0,0.7019622921943665,CMAHP,0.0,0.0,0.0,stromal
5658,Skin,muscle cell,0.04555664584040642,0.19340813159942627,0.0,0.0,0.0,0.0,1.1064059734344482,CMAHP,0.0,0.0,0.0,stromal
5659,Skin,cell of skeletal muscle,0.1347673535346985,0.42617177963256836,0.0,0.0,0.0,0.0,1.3476735353469849,CMAHP,0.0,0.0,0.0,stromal
5660,Skin,smooth muscle cell,0.1836584359407425,0.29157617688179016,0.0,0.0,0.0,0.4780541658401489,0.7338998317718506,CMAHP,0.4780541658401489,0.7338998317718506,0.0,stromal
5661,Skin,stromal cell,0.014586232602596283,0.09808870404958725,0.0,0.0,0.0,0.0,1.4866629838943481,CMAHP,0.0,0.0,0.0,stromal
5662,Small_Intestine,fibroblast,0.024989400058984756,0.1312321126461029,0.0,0.0,0.0,0.0,0.7905797362327576,CMAHP,0.0,0.0,0.0,stromal
5663,Thymus,fibroblast,0.04188692197203636,0.17774879932403564,0.0,0.0,0.0,0.0,1.509035587310791,CMAHP,0.0,0.0,0.0,stromal
5664,Thymus,fast muscle cell,0.00788472592830658,0.06405580788850784,0.0,0.0,0.0,0.0,0.5203919410705566,CMAHP,0.0,0.0,0.0,stromal
5665,Thymus,vascular associated smooth muscle cell,0.16556309163570404,0.3928532302379608,0.0,0.0,0.0,0.0,1.9761677980422974,CMAHP,0.0,0.0,0.0,stromal
5666,Tongue,fibroblast,0.05991510674357414,0.22815681993961334,0.0,0.0,0.0,0.0,1.4306308031082153,CMAHP,0.0,0.0,0.0,stromal
5667,Tongue,pericyte,0.12697052955627441,0.370850145816803,0.0,0.0,0.0,0.0,1.8180700540542603,CMAHP,0.0,0.0,0.0,stromal
5668,Tongue,Schwann cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CMAHP,0.0,0.0,0.0,stromal
5669,Tongue,tongue muscle cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CMAHP,0.0,0.0,0.0,stromal
5670,Trachea,fibroblast,0.06691363453865051,0.22017160058021545,0.0,0.0,0.0,0.0,1.8280805349349976,CMAHP,0.0,0.0,0.0,stromal
5671,Trachea,smooth muscle cell,0.17964395880699158,0.40668433904647827,0.0,0.0,0.0,0.0,1.5447150468826294,CMAHP,0.0,0.0,0.0,stromal
5672,Trachea,connective tissue cell,0.07593587040901184,0.288629949092865,0.0,0.0,0.0,0.0,1.710375428199768,CMAHP,0.0,0.0,0.0,stromal
5673,Uterus,fibroblast,0.007808131631463766,0.09485840797424316,0.0,0.0,0.0,0.0,1.7674566507339478,CMAHP,0.0,0.0,0.0,stromal
5674,Uterus,vascular associated smooth muscle cell,0.0819178968667984,0.26272067427635193,0.0,0.0,0.0,0.0,1.342774748802185,CMAHP,0.0,0.0,0.0,stromal
5675,Uterus,pericyte,0.079461008310318,0.25647294521331787,0.0,0.0,0.0,0.0,1.2479623556137085,CMAHP,0.0,0.0,0.0,stromal
5676,Uterus,myometrial cell,0.06730920076370239,0.26211562752723694,0.0,0.0,0.0,0.0,1.4527677297592163,CMAHP,0.0,0.0,0.0,stromal
5677,Vasculature,fibroblast,0.03937162831425667,0.15063393115997314,0.0,0.0,0.0,0.0,1.8586642742156982,CMAHP,0.0,0.0,0.0,stromal
5678,Vasculature,smooth muscle cell,0.22402621805667877,0.3751838207244873,0.0,0.0,0.0,0.4261653646826744,2.3936636447906494,CMAHP,0.4261653646826744,1.065413411706686,0.0,stromal
5679,Vasculature,pericyte,0.24225594103336334,0.39100682735443115,0.0,0.0,0.0,0.47762399911880493,2.419630527496338,CMAHP,0.47762399911880493,1.1940599977970123,0.0,stromal
5680,Bladder,fibroblast,0.17814558744430542,0.3238905668258667,0.0,0.0,0.0,0.31837889552116394,1.7763032913208008,CMAS,0.31837889552116394,0.7959472388029099,0.0,stromal
5681,Bladder,myofibroblast cell,0.18724000453948975,0.35927408933639526,0.0,0.0,0.0,0.0,1.60959792137146,CMAS,0.0,0.0,0.0,stromal
5682,Bladder,smooth muscle cell,0.23418761789798737,0.33469080924987793,0.0,0.0,0.0,0.4591514989733696,1.3412086963653564,CMAS,0.4591514989733696,1.147878747433424,0.0,stromal
5683,Bladder,pericyte,0.23946911096572876,0.38706380128860474,0.0,0.0,0.0,0.5020235031843185,1.5797133445739746,CMAS,0.5020235031843185,1.2550587579607964,0.0,stromal
5684,Eye,fibroblast,0.10756740719079971,0.24004752933979034,0.0,0.0,0.0,0.0,0.8950638771057129,CMAS,0.0,0.0,0.0,stromal
5685,Eye,fat cell,0.3165828287601471,0.35184717178344727,0.0,0.0,0.2937673330307007,0.5053459107875824,1.3218696117401123,CMAS,0.5053459107875824,1.263364776968956,0.0,stromal
5686,Eye,melanocyte,0.13324348628520966,0.3155304491519928,0.0,0.0,0.0,0.0,1.4748563766479492,CMAS,0.0,0.0,0.0,stromal
5687,Eye,stromal cell,0.0923624038696289,0.20831891894340515,0.0,0.0,0.0,0.08645430207252502,1.1430423259735107,CMAS,0.08645430207252502,0.21613575518131256,0.0,stromal
5688,Eye,radial glial cell,0.22050975263118744,0.25501012802124023,0.0,0.0,0.16281244158744812,0.3958878219127655,1.252227544784546,CMAS,0.3958878219127655,0.9897195547819138,0.0,stromal
5689,Eye,retinal ganglion cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CMAS,0.0,0.0,0.0,stromal
5690,Eye,retina horizontal cell,0.5170300006866455,0.6485434174537659,0.0,0.0,0.3075675368309021,0.8288602828979492,1.5869430303573608,CMAS,0.8288602828979492,1.5869430303573608,0.0,stromal
5691,Eye,retinal bipolar neuron,0.4561207890510559,0.5654001832008362,0.0,0.0,0.0,1.0864940881729126,1.5405235290527344,CMAS,1.0864940881729126,1.5405235290527344,0.0,stromal
5692,Eye,Mueller cell,0.15782608091831207,0.3768197298049927,0.0,0.0,0.0,0.0,1.949174404144287,CMAS,0.0,0.0,0.0,stromal
5693,Fat,fibroblast,0.17056994140148163,0.2985340356826782,0.0,0.0,0.0,0.34277036041021347,1.8492029905319214,CMAS,0.34277036041021347,0.8569259010255337,0.0,stromal
5694,Fat,myofibroblast cell,0.17224016785621643,0.35607659816741943,0.0,0.0,0.0,0.0,2.1506142616271973,CMAS,0.0,0.0,0.0,stromal
5695,Fat,smooth muscle cell,0.3213333487510681,0.4230436384677887,0.0,0.0,0.0,0.8085756897926331,0.969132661819458,CMAS,0.8085756897926331,0.969132661819458,0.0,stromal
5696,Heart,smooth muscle cell,0.16764765977859497,0.41100138425827026,0.0,0.0,0.0,0.0,1.5849353075027466,CMAS,0.0,0.0,0.0,stromal
5697,Heart,cardiac muscle cell,0.4353827238082886,0.41010627150535583,0.0,0.0,0.41312576830387115,0.7163370549678802,2.1631195545196533,CMAS,0.7163370549678802,1.7908426374197006,0.0,stromal
5698,Heart,fibroblast of cardiac tissue,0.22556333243846893,0.4619102478027344,0.0,0.0,0.0,0.0,1.9321516752243042,CMAS,0.0,0.0,0.0,stromal
5699,Large_Intestine,fibroblast,0.08927814662456512,0.28974097967147827,0.0,0.0,0.0,0.0,1.7599797248840332,CMAS,0.0,0.0,0.0,stromal
5700,Liver,fibroblast,0.21242986619472504,0.39847978949546814,0.0,0.0,0.0,0.2316359356045723,1.4099268913269043,CMAS,0.2316359356045723,0.5790898390114307,0.0,stromal
5701,Lung,fibroblast,0.1569475382566452,0.4279228448867798,0.0,0.0,0.0,0.0,2.0064780712127686,CMAS,0.0,0.0,0.0,stromal
5702,Lung,mesothelial cell,0.31786248087882996,0.32568660378456116,0.0,0.0,0.2930173873901367,0.6095190346240997,0.8178672194480896,CMAS,0.6095190346240997,0.8178672194480896,0.0,stromal
5703,Lung,myofibroblast cell,0.46743422746658325,0.4576724171638489,0.0,0.0,0.4815971553325653,0.7539687603712082,1.19437575340271,CMAS,0.7539687603712082,1.19437575340271,0.0,stromal
5704,Lung,smooth muscle cell,0.274179071187973,0.5572512149810791,0.0,0.0,0.0,0.0,1.636705994606018,CMAS,0.0,0.0,0.0,stromal
5705,Lung,vascular associated smooth muscle cell,0.0879998579621315,0.3034926950931549,0.0,0.0,0.0,0.0,1.2577855587005615,CMAS,0.0,0.0,0.0,stromal
5706,Lung,pericyte,0.14577214419841766,0.4249417781829834,0.0,0.0,0.0,0.0,2.103747844696045,CMAS,0.0,0.0,0.0,stromal
5707,Lung,adventitial cell,0.13550572097301483,0.33235713839530945,0.0,0.0,0.0,0.0,1.2940704822540283,CMAS,0.0,0.0,0.0,stromal
5708,Lung,bronchial smooth muscle cell,0.21187174320220947,0.47045859694480896,0.0,0.0,0.0,0.0,1.7734549045562744,CMAS,0.0,0.0,0.0,stromal
5709,Lymph_Node,stromal cell,0.11682593077421188,0.2709798216819763,0.0,0.0,0.0,0.0,1.097147822380066,CMAS,0.0,0.0,0.0,stromal
5710,Mammary,vascular associated smooth muscle cell,0.2421686202287674,0.3988077640533447,0.0,0.0,0.0,0.6739176511764526,1.5408117771148682,CMAS,0.6739176511764526,1.5408117771148682,0.0,stromal
5711,Mammary,pericyte,0.19990721344947815,0.45091912150382996,0.0,0.0,0.0,0.0,1.6370394229888916,CMAS,0.0,0.0,0.0,stromal
5712,Mammary,fibroblast of breast,0.32559704780578613,0.4991427958011627,0.0,0.0,0.0,0.7194467186927795,2.1810340881347656,CMAS,0.7194467186927795,1.7986167967319489,0.0,stromal
5713,Muscle,mesothelial cell,0.3165205121040344,0.3868705630302429,0.0,0.0,0.0,0.6555784642696381,0.9357743859291077,CMAS,0.6555784642696381,0.9357743859291077,0.0,stromal
5714,Muscle,mesenchymal stem cell,0.14081595838069916,0.3037761151790619,0.0,0.0,0.0,0.0,1.757394552230835,CMAS,0.0,0.0,0.0,stromal
5715,Muscle,slow muscle cell,0.18831679224967957,0.45490989089012146,0.0,0.0,0.0,0.0,1.514546275138855,CMAS,0.0,0.0,0.0,stromal
5716,Muscle,fast muscle cell,0.1786774843931198,0.3871232867240906,0.0,0.0,0.0,0.0,1.397727370262146,CMAS,0.0,0.0,0.0,stromal
5717,Muscle,smooth muscle cell,0.2123061567544937,0.4061109721660614,0.0,0.0,0.0,0.09785307198762894,1.3947535753250122,CMAS,0.09785307198762894,0.24463267996907234,0.0,stromal
5718,Muscle,tendon cell,0.16608601808547974,0.3230488896369934,0.0,0.0,0.0,0.0,1.2515143156051636,CMAS,0.0,0.0,0.0,stromal
5719,Muscle,pericyte,0.15310831367969513,0.3389654755592346,0.0,0.0,0.0,0.0,1.9887638092041016,CMAS,0.0,0.0,0.0,stromal
5720,Muscle,skeletal muscle satellite stem cell,0.13658912479877472,0.33713972568511963,0.0,0.0,0.0,0.0,2.0250887870788574,CMAS,0.0,0.0,0.0,stromal
5721,Pancreas,fibroblast,0.017304226756095886,0.11863183975219727,0.0,0.0,0.0,0.0,0.8132986426353455,CMAS,0.0,0.0,0.0,stromal
5722,Pancreas,pancreatic stellate cell,0.20362068712711334,0.3432520031929016,0.0,0.0,0.0,0.36305391788482666,1.646441102027893,CMAS,0.36305391788482666,0.9076347947120667,0.0,stromal
5723,Prostate,fibroblast,0.22800412774085999,0.4359578788280487,0.0,0.0,0.0,0.0,2.0000975131988525,CMAS,0.0,0.0,0.0,stromal
5724,Prostate,smooth muscle cell,0.2017374336719513,0.36847320199012756,0.0,0.0,0.0,0.36996757984161377,1.5923786163330078,CMAS,0.36996757984161377,0.9249189496040344,0.0,stromal
5725,Salivary_Gland,fibroblast,0.16859839856624603,0.33122164011001587,0.0,0.0,0.0,0.16611482203006744,1.735507607460022,CMAS,0.16611482203006744,0.4152870550751686,0.0,stromal
5726,Salivary_Gland,pericyte,0.23315827548503876,0.39691880345344543,0.0,0.0,0.0,0.4529762342572212,1.5402355194091797,CMAS,0.4529762342572212,1.132440585643053,0.0,stromal
5727,Salivary_Gland,adventitial cell,0.20520204305648804,0.3198261857032776,0.0,0.0,0.0,0.4377964437007904,1.3524718284606934,CMAS,0.4377964437007904,1.094491109251976,0.0,stromal
5728,Skin,melanocyte,0.09536512941122055,0.2792189419269562,0.0,0.0,0.0,0.0,1.0820894241333008,CMAS,0.0,0.0,0.0,stromal
5729,Skin,muscle cell,0.14383162558078766,0.3331173360347748,0.0,0.0,0.0,0.0,1.6002219915390015,CMAS,0.0,0.0,0.0,stromal
5730,Skin,cell of skeletal muscle,0.04157566651701927,0.13147379457950592,0.0,0.0,0.0,0.0,0.4157566726207733,CMAS,0.0,0.0,0.0,stromal
5731,Skin,smooth muscle cell,0.04505357891321182,0.16244299709796906,0.0,0.0,0.0,0.0,0.5856965184211731,CMAS,0.0,0.0,0.0,stromal
5732,Skin,stromal cell,0.17902407050132751,0.3441217839717865,0.0,0.0,0.0,0.0,1.9687095880508423,CMAS,0.0,0.0,0.0,stromal
5733,Small_Intestine,fibroblast,0.08642274886369705,0.25623542070388794,0.0,0.0,0.0,0.0,1.4866629838943481,CMAS,0.0,0.0,0.0,stromal
5734,Thymus,fibroblast,0.18468810617923737,0.3311923146247864,0.0,0.0,0.0,0.33037491142749786,2.0622212886810303,CMAS,0.33037491142749786,0.8259372785687447,0.0,stromal
5735,Thymus,fast muscle cell,0.16815099120140076,0.2909795641899109,0.0,0.0,0.0,0.33028078079223633,1.3211572170257568,CMAS,0.33028078079223633,0.8257019519805908,0.0,stromal
5736,Thymus,vascular associated smooth muscle cell,0.17727361619472504,0.36774036288261414,0.0,0.0,0.0,0.0,2.345350503921509,CMAS,0.0,0.0,0.0,stromal
5737,Tongue,fibroblast,0.18130530416965485,0.35365405678749084,0.0,0.0,0.0,0.0,1.4142316579818726,CMAS,0.0,0.0,0.0,stromal
5738,Tongue,pericyte,0.15181942284107208,0.35421106219291687,0.0,0.0,0.0,0.0,1.6154650449752808,CMAS,0.0,0.0,0.0,stromal
5739,Tongue,Schwann cell,0.2246767282485962,0.3043302297592163,0.0,0.0,0.0,0.5486171096563339,0.6712638735771179,CMAS,0.5486171096563339,0.6712638735771179,0.0,stromal
5740,Tongue,tongue muscle cell,0.2964828610420227,0.5097026228904724,0.0,0.0,0.0,0.6791197210550308,1.5461666584014893,CMAS,0.6791197210550308,1.5461666584014893,0.0,stromal
5741,Trachea,fibroblast,0.18220238387584686,0.35299333930015564,0.0,0.0,0.0,0.24500121176242828,1.921954870223999,CMAS,0.24500121176242828,0.6125030294060707,0.0,stromal
5742,Trachea,smooth muscle cell,0.1707790195941925,0.29458266496658325,0.0,0.0,0.0,0.4190010130405426,1.3037610054016113,CMAS,0.4190010130405426,1.0475025326013565,0.0,stromal
5743,Trachea,connective tissue cell,0.1726476401090622,0.4066990911960602,0.0,0.0,0.0,0.0,1.9108320474624634,CMAS,0.0,0.0,0.0,stromal
5744,Uterus,fibroblast,0.12465850263834,0.2651239335536957,0.0,0.0,0.0,0.0,1.921457052230835,CMAS,0.0,0.0,0.0,stromal
5745,Uterus,vascular associated smooth muscle cell,0.13136544823646545,0.30640777945518494,0.0,0.0,0.0,0.0,1.3499267101287842,CMAS,0.0,0.0,0.0,stromal
5746,Uterus,pericyte,0.14038525521755219,0.30265095829963684,0.0,0.0,0.0,0.0,1.3120298385620117,CMAS,0.0,0.0,0.0,stromal
5747,Uterus,myometrial cell,0.14125294983386993,0.34700441360473633,0.0,0.0,0.0,0.0,1.7061198949813843,CMAS,0.0,0.0,0.0,stromal
5748,Vasculature,fibroblast,0.2073306441307068,0.3044184446334839,0.0,0.0,0.0,0.38597143441438675,2.12088942527771,CMAS,0.38597143441438675,0.9649285860359669,0.0,stromal
5749,Vasculature,smooth muscle cell,0.27219513058662415,0.35860997438430786,0.0,0.0,0.0,0.5195214748382568,2.442392587661743,CMAS,0.5195214748382568,1.298803687095642,0.0,stromal
5750,Vasculature,pericyte,0.21259674429893494,0.334332674741745,0.0,0.0,0.0,0.4398699402809143,1.929463505744934,CMAS,0.4398699402809143,1.0996748507022858,0.0,stromal
5751,Bladder,fibroblast,0.11946490406990051,0.2670834958553314,0.0,0.0,0.0,0.0,1.4581854343414307,COLGALT1,0.0,0.0,0.0,stromal
5752,Bladder,myofibroblast cell,0.100391685962677,0.269849568605423,0.0,0.0,0.0,0.0,1.6102384328842163,COLGALT1,0.0,0.0,0.0,stromal
5753,Bladder,smooth muscle cell,0.11982899904251099,0.2614724040031433,0.0,0.0,0.0,0.0,1.401638388633728,COLGALT1,0.0,0.0,0.0,stromal
5754,Bladder,pericyte,0.12469353526830673,0.2968563139438629,0.0,0.0,0.0,0.0,1.5379356145858765,COLGALT1,0.0,0.0,0.0,stromal
5755,Eye,fibroblast,0.10669676959514618,0.27519258856773376,0.0,0.0,0.0,0.0,1.3037610054016113,COLGALT1,0.0,0.0,0.0,stromal
5756,Eye,fat cell,0.15778401494026184,0.23000921308994293,0.0,0.0,0.0,0.2664358913898468,0.9387027025222778,COLGALT1,0.2664358913898468,0.666089728474617,0.0,stromal
5757,Eye,melanocyte,0.08313159644603729,0.2555029094219208,0.0,0.0,0.0,0.0,1.1770132780075073,COLGALT1,0.0,0.0,0.0,stromal
5758,Eye,stromal cell,0.0504692941904068,0.1867859810590744,0.0,0.0,0.0,0.0,1.4798142910003662,COLGALT1,0.0,0.0,0.0,stromal
5759,Eye,radial glial cell,0.12281747162342072,0.23643995821475983,0.0,0.0,0.0,0.21130071580410004,1.7554124593734741,COLGALT1,0.21130071580410004,0.5282517895102501,0.0,stromal
5760,Eye,retinal ganglion cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLGALT1,0.0,0.0,0.0,stromal
5761,Eye,retina horizontal cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COLGALT1,0.0,0.0,0.0,stromal
5762,Eye,retinal bipolar neuron,0.06187159940600395,0.19900040328502655,0.0,0.0,0.0,0.0,0.7313745021820068,COLGALT1,0.0,0.0,0.0,stromal
5763,Eye,Mueller cell,0.017048733308911324,0.12720762193202972,0.0,0.0,0.0,0.0,1.4681345224380493,COLGALT1,0.0,0.0,0.0,stromal
5764,Fat,fibroblast,0.19646938145160675,0.3210868537425995,0.0,0.0,0.0,0.40721438080072403,1.8243647813796997,COLGALT1,0.40721438080072403,1.01803595200181,0.0,stromal
5765,Fat,myofibroblast cell,0.20821933448314667,0.40451177954673767,0.0,0.0,0.0,0.0,1.7842986583709717,COLGALT1,0.0,0.0,0.0,stromal
5766,Fat,smooth muscle cell,0.27039897441864014,0.3574463725090027,0.0,0.0,0.0,0.6125260591506958,0.8802209496498108,COLGALT1,0.6125260591506958,0.8802209496498108,0.0,stromal
5767,Heart,smooth muscle cell,0.09237052500247955,0.3184904158115387,0.0,0.0,0.0,0.0,1.526275396347046,COLGALT1,0.0,0.0,0.0,stromal
5768,Heart,cardiac muscle cell,0.12640626728534698,0.23721832036972046,0.0,0.0,0.0,0.23635649681091309,2.0222396850585938,COLGALT1,0.23635649681091309,0.5908912420272827,0.0,stromal
5769,Heart,fibroblast of cardiac tissue,0.10235575586557388,0.33615025877952576,0.0,0.0,0.0,0.0,1.5754438638687134,COLGALT1,0.0,0.0,0.0,stromal
